date,route_id,sku_id,transport_mode,distance_km,cost,delivery_time_days
2025-02-11,R019,SKU002,Rail,723,4338,6
2025-01-12,R008,SKU020,Air,406,2030,4
2025-03-03,R014,SKU005,Truck,901,14416,9
2025-03-13,R018,SKU011,Truck,563,5630,2
2025-04-12,R011,SKU006,Air,187,3179,5
2025-04-02,R002,SKU019,Truck,869,14773,1
2025-02-28,R018,SKU012,Truck,134,938,1
2025-02-23,R016,SKU015,Air,607,9712,1
2025-02-05,R004,SKU014,Air,436,3488,6
2025-01-06,R007,SKU004,Air,483,7728,6
2025-03-10,R017,SKU010,Rail,852,11076,9
2025-04-06,R010,SKU010,Truck,343,4459,4
2025-04-17,R009,SKU020,Air,763,7630,5
2025-03-01,R003,SKU004,Rail,72,648,2
2025-04-09,R009,SKU005,Rail,992,14880,2
2025-03-13,R006,SKU012,Truck,527,6324,7
2025-03-05,R016,SKU015,Truck,630,9450,9
2025-01-17,R020,SKU013,Air,971,15536,9
2025-04-22,R013,SKU018,Truck,372,2604,6
2025-01-15,R003,SKU019,Truck,308,2772,3
2025-02-19,R016,SKU008,Air,359,5385,2
2025-02-02,R012,SKU008,Air,451,2706,5
2025-01-22,R018,SKU011,Rail,178,2314,4
2025-03-21,R019,SKU005,Rail,738,8118,8
2025-04-25,R012,SKU018,Rail,629,7548,8
2025-04-04,R011,SKU012,Truck,537,3222,4
2025-03-31,R010,SKU001,Rail,188,2068,5
2025-03-27,R006,SKU006,Truck,111,888,2
2025-01-26,R007,SKU007,Truck,326,3260,8
2025-04-03,R010,SKU002,Truck,159,2226,5
2025-01-20,R020,SKU008,Rail,998,8982,4
2025-04-25,R005,SKU011,Truck,842,10946,6
2025-01-08,R001,SKU001,Air,429,3861,2
2025-02-05,R020,SKU016,Rail,201,3417,3
2025-01-28,R015,SKU007,Rail,890,14240,7
2025-01-31,R013,SKU001,Rail,603,5427,9
2025-02-04,R011,SKU005,Rail,688,5504,2
2025-03-29,R018,SKU016,Rail,352,5632,4
2025-04-03,R011,SKU012,Rail,282,4230,1
2025-03-23,R012,SKU006,Air,206,1442,1
2025-04-13,R012,SKU018,Truck,775,6200,4
2025-02-26,R017,SKU007,Rail,407,2442,4
2025-01-18,R001,SKU001,Truck,478,8604,9
2025-02-21,R010,SKU008,Air,216,1944,2
2025-01-07,R010,SKU004,Rail,227,1362,3
2025-02-14,R014,SKU014,Truck,54,756,3
2025-01-23,R015,SKU007,Truck,208,2704,8
2025-01-09,R008,SKU011,Rail,611,5499,8
2025-03-07,R019,SKU018,Rail,165,1320,1
2025-02-07,R007,SKU012,Air,575,9200,5
2025-04-26,R004,SKU002,Air,347,1735,7
2025-03-26,R017,SKU010,Air,138,2346,7
2025-02-19,R008,SKU005,Rail,172,1892,2
2025-01-23,R013,SKU006,Truck,591,6501,8
2025-03-17,R007,SKU010,Air,322,2898,5
2025-04-05,R015,SKU020,Truck,799,3995,7
2025-03-29,R009,SKU004,Air,479,3353,4
2025-04-29,R008,SKU002,Rail,309,1854,9
2025-04-03,R009,SKU004,Rail,453,4530,1
2025-04-07,R016,SKU006,Truck,726,9438,5
2025-04-08,R015,SKU007,Rail,746,8206,8
2025-04-03,R011,SKU003,Truck,586,6446,4
2025-04-18,R007,SKU013,Air,748,10472,7
2025-04-09,R001,SKU002,Air,865,14705,3
2025-01-26,R018,SKU014,Air,676,8112,3
2025-04-26,R006,SKU002,Truck,751,14269,8
2025-04-03,R013,SKU004,Air,338,5070,9
2025-01-16,R005,SKU020,Truck,898,5388,2
2025-02-12,R009,SKU015,Rail,356,2848,1
2025-04-21,R013,SKU007,Truck,218,1308,1
2025-01-17,R003,SKU008,Truck,167,1670,2
2025-01-02,R017,SKU016,Truck,722,12274,6
2025-04-18,R011,SKU006,Rail,997,8973,1
2025-03-21,R011,SKU019,Rail,723,3615,1
2025-04-20,R010,SKU017,Truck,318,3180,4
2025-03-09,R004,SKU014,Air,630,11340,7
2025-01-08,R007,SKU011,Air,734,13212,9
2025-01-27,R008,SKU015,Rail,925,17575,8
2025-03-06,R019,SKU017,Rail,357,6783,7
2025-03-20,R003,SKU013,Truck,324,3888,8
2025-02-15,R013,SKU019,Air,715,6435,8
2025-03-11,R012,SKU005,Rail,505,5050,7
2025-03-30,R014,SKU007,Truck,875,14875,1
2025-02-20,R019,SKU006,Air,143,858,5
2025-04-07,R013,SKU005,Air,937,12181,6
2025-01-20,R002,SKU019,Air,195,1170,2
2025-02-16,R015,SKU017,Air,640,10240,9
2025-02-14,R015,SKU018,Rail,836,5016,8
2025-02-16,R016,SKU010,Truck,499,8483,1
2025-01-22,R006,SKU008,Air,964,5784,2
2025-04-24,R016,SKU015,Air,606,6666,8
2025-01-28,R018,SKU005,Rail,982,16694,9
2025-02-07,R001,SKU007,Air,792,15048,7
2025-04-05,R012,SKU001,Truck,296,3256,1
2025-02-07,R012,SKU005,Truck,214,4066,2
2025-04-08,R016,SKU020,Air,181,3439,7
2025-02-10,R002,SKU012,Rail,969,14535,8
2025-04-15,R014,SKU007,Air,715,10010,7
2025-02-25,R018,SKU015,Truck,629,10064,9
2025-02-21,R007,SKU018,Rail,821,13957,8
2025-04-28,R020,SKU008,Rail,877,8770,9
2025-03-17,R015,SKU009,Air,126,1638,3
2025-02-04,R013,SKU019,Truck,393,5502,8
2025-01-31,R018,SKU006,Truck,359,1795,5
2025-01-23,R015,SKU017,Air,492,4428,5
2025-02-03,R009,SKU004,Rail,330,3960,4
2025-02-13,R006,SKU002,Air,600,11400,2
2025-01-24,R010,SKU005,Rail,270,4050,1
2025-04-04,R005,SKU011,Rail,767,12272,1
2025-04-30,R005,SKU005,Rail,89,1157,4
2025-03-08,R016,SKU010,Air,498,8964,5
2025-01-06,R006,SKU008,Air,83,996,5
2025-04-03,R012,SKU003,Rail,260,2860,7
2025-04-29,R004,SKU013,Truck,639,5112,2
2025-01-07,R003,SKU013,Truck,738,3690,9
2025-01-11,R007,SKU019,Truck,543,5973,8
2025-01-22,R019,SKU011,Truck,427,7686,8
2025-01-22,R018,SKU015,Truck,81,1134,8
2025-04-10,R009,SKU010,Air,541,7033,9
2025-01-04,R014,SKU006,Rail,91,819,7
2025-01-07,R020,SKU010,Air,941,15997,5
2025-01-05,R006,SKU016,Rail,328,3608,3
2025-01-06,R014,SKU011,Air,192,960,4
2025-04-13,R001,SKU010,Rail,201,2010,6
2025-04-06,R006,SKU019,Truck,174,1392,6
2025-01-11,R017,SKU011,Truck,127,1905,6
2025-03-01,R007,SKU004,Rail,635,6985,5
2025-03-09,R004,SKU015,Air,856,8560,4
2025-04-25,R015,SKU002,Air,815,4890,9
2025-01-14,R016,SKU009,Rail,442,2210,6
2025-02-04,R012,SKU005,Truck,511,2555,5
2025-03-18,R017,SKU015,Rail,545,9265,7
2025-04-03,R017,SKU016,Air,92,1656,9
2025-03-12,R016,SKU014,Rail,688,11008,5
2025-02-20,R008,SKU007,Rail,812,8120,7
2025-02-04,R020,SKU014,Air,807,5649,7
2025-01-19,R014,SKU010,Truck,776,6208,1
2025-01-06,R005,SKU015,Rail,506,7084,6
2025-01-01,R015,SKU019,Rail,388,1940,2
2025-03-29,R019,SKU014,Truck,316,4740,4
2025-03-23,R009,SKU012,Truck,497,2485,9
2025-01-09,R001,SKU007,Truck,372,4092,1
2025-01-24,R020,SKU013,Truck,134,1608,8
2025-01-30,R017,SKU015,Rail,411,4932,1
2025-04-19,R015,SKU012,Rail,723,11568,6
2025-01-31,R020,SKU015,Rail,520,9880,2
2025-01-13,R017,SKU010,Air,74,1184,9
2025-01-12,R019,SKU012,Rail,235,1175,8
2025-01-10,R002,SKU020,Air,101,1818,1
2025-01-16,R015,SKU010,Rail,238,2856,6
2025-03-22,R001,SKU013,Rail,136,816,3
2025-04-17,R006,SKU001,Air,602,9632,8
2025-02-08,R007,SKU010,Rail,606,9090,8
2025-02-26,R005,SKU008,Air,629,8177,9
2025-01-01,R013,SKU015,Air,342,2052,5
2025-02-12,R004,SKU003,Air,683,11611,4
2025-04-09,R020,SKU010,Air,547,2735,5
2025-04-15,R012,SKU017,Truck,233,2563,7
2025-03-19,R012,SKU009,Truck,793,8723,2
2025-03-07,R017,SKU020,Rail,486,4374,1
2025-04-11,R012,SKU004,Rail,171,2565,5
2025-01-04,R003,SKU009,Air,84,924,1
2025-03-18,R012,SKU004,Air,297,2970,3
2025-01-28,R010,SKU009,Truck,353,3883,8
2025-01-26,R002,SKU011,Truck,932,15844,7
2025-03-07,R016,SKU006,Air,636,9540,6
2025-02-06,R003,SKU009,Truck,654,5886,8
2025-02-09,R006,SKU017,Rail,864,12960,2
2025-04-27,R019,SKU006,Truck,378,2268,4
2025-02-26,R008,SKU009,Rail,693,3465,7
2025-03-23,R015,SKU008,Rail,571,10278,2
2025-04-16,R015,SKU019,Rail,997,5982,1
2025-03-08,R005,SKU004,Truck,969,6783,5
2025-02-24,R018,SKU015,Truck,868,9548,9
2025-03-08,R011,SKU002,Rail,806,7254,8
2025-01-06,R007,SKU012,Air,121,1573,4
2025-02-06,R012,SKU004,Rail,336,6384,8
2025-04-17,R007,SKU014,Air,782,8602,8
2025-01-29,R001,SKU011,Truck,856,5136,4
2025-04-02,R006,SKU005,Rail,392,2352,4
2025-02-01,R005,SKU007,Air,751,12016,9
2025-03-11,R004,SKU013,Air,700,11200,4
2025-01-29,R006,SKU019,Truck,688,4128,4
2025-04-29,R011,SKU018,Rail,621,7452,3
2025-04-21,R016,SKU018,Air,92,1472,9
2025-03-25,R013,SKU018,Rail,584,8176,5
2025-02-13,R005,SKU013,Air,701,10515,4
2025-01-03,R003,SKU014,Rail,793,13481,7
2025-04-28,R018,SKU002,Rail,514,9252,2
2025-02-26,R016,SKU017,Rail,789,4734,5
2025-01-14,R008,SKU010,Truck,369,4797,7
2025-01-21,R009,SKU005,Truck,451,5412,5
2025-03-03,R002,SKU016,Truck,565,5085,7
2025-04-24,R008,SKU005,Rail,268,1340,8
2025-02-03,R011,SKU004,Air,947,13258,2
2025-02-27,R020,SKU019,Rail,805,4830,4
2025-02-14,R015,SKU015,Truck,80,640,4
2025-03-20,R007,SKU014,Truck,456,7752,9
2025-01-04,R013,SKU018,Air,96,768,2
2025-03-15,R006,SKU007,Truck,77,1155,2
2025-04-05,R011,SKU009,Rail,945,11340,9
2025-04-11,R002,SKU015,Truck,667,12006,3
2025-03-19,R014,SKU013,Air,85,935,2
2025-04-04,R015,SKU006,Air,898,12572,3
2025-03-16,R014,SKU007,Truck,354,6018,6
2025-01-13,R019,SKU008,Truck,684,6156,9
2025-04-17,R010,SKU014,Air,529,8464,3
2025-04-15,R009,SKU011,Truck,963,6741,4
2025-03-01,R010,SKU005,Air,694,4858,6
2025-03-25,R012,SKU009,Rail,92,460,7
2025-03-04,R003,SKU016,Air,652,11084,1
2025-03-30,R015,SKU016,Rail,139,1390,4
2025-01-18,R014,SKU017,Rail,266,3724,2
2025-02-18,R014,SKU001,Air,207,1035,9
2025-01-25,R011,SKU003,Rail,938,16884,3
2025-02-03,R015,SKU020,Air,958,7664,8
2025-03-01,R013,SKU002,Rail,309,5253,7
2025-04-03,R003,SKU001,Air,564,9024,8
2025-03-09,R017,SKU001,Truck,822,13974,5
2025-01-03,R003,SKU007,Truck,285,1995,1
2025-02-23,R016,SKU003,Rail,692,11764,5
2025-01-05,R012,SKU009,Air,634,3804,6
2025-02-26,R017,SKU011,Truck,874,16606,3
2025-01-05,R015,SKU001,Truck,181,1810,8
2025-02-24,R002,SKU014,Truck,888,7104,8
2025-04-17,R004,SKU008,Air,317,5072,2
2025-04-21,R019,SKU014,Truck,354,3186,4
2025-03-26,R010,SKU001,Air,859,11167,5
2025-04-25,R012,SKU006,Rail,305,4270,3
2025-01-30,R016,SKU017,Rail,261,1827,5
2025-04-19,R009,SKU014,Truck,921,14736,6
2025-02-21,R012,SKU018,Truck,577,8078,3
2025-04-15,R017,SKU016,Air,475,4750,2
2025-01-21,R014,SKU002,Truck,822,8220,4
2025-01-31,R015,SKU001,Air,614,4298,8
2025-01-18,R018,SKU015,Truck,589,10602,1
2025-04-26,R008,SKU008,Air,674,12132,1
2025-03-12,R006,SKU014,Truck,127,1397,8
2025-03-01,R010,SKU016,Truck,176,2288,3
2025-03-03,R008,SKU002,Rail,668,5344,2
2025-03-23,R005,SKU002,Rail,382,4584,9
2025-01-11,R015,SKU008,Rail,578,8670,9
2025-01-26,R002,SKU007,Air,547,7111,8
2025-04-27,R014,SKU020,Truck,153,1836,2
2025-04-18,R010,SKU012,Truck,435,5220,5
2025-03-16,R008,SKU010,Truck,839,7551,9
2025-01-11,R005,SKU012,Rail,274,3288,8
2025-01-14,R012,SKU013,Air,984,9840,7
2025-04-15,R009,SKU016,Rail,154,1232,9
2025-04-14,R005,SKU014,Rail,236,1652,9
2025-03-08,R019,SKU019,Truck,391,2737,3
2025-01-25,R001,SKU007,Rail,631,8834,5
2025-02-05,R017,SKU014,Air,754,3770,4
2025-01-09,R003,SKU016,Rail,930,16740,1
2025-02-20,R007,SKU015,Rail,888,11544,6
2025-03-03,R007,SKU002,Truck,684,4104,4
2025-04-22,R010,SKU006,Air,180,3240,5
2025-02-12,R005,SKU004,Rail,839,15102,7
2025-01-06,R016,SKU014,Rail,619,6809,7
2025-02-20,R015,SKU014,Truck,695,9730,9
2025-01-03,R019,SKU013,Truck,803,5621,6
2025-03-08,R007,SKU017,Rail,438,5694,3
2025-04-14,R003,SKU004,Rail,847,16093,9
2025-03-16,R016,SKU005,Air,885,14160,6
2025-04-17,R005,SKU012,Rail,804,7236,5
2025-01-25,R004,SKU004,Rail,179,1253,4
2025-01-08,R008,SKU009,Rail,54,486,8
2025-02-16,R003,SKU020,Rail,656,3936,8
2025-04-18,R012,SKU014,Air,646,10336,6
2025-04-03,R003,SKU013,Air,581,9296,2
2025-04-12,R012,SKU015,Rail,566,7924,1
2025-03-18,R004,SKU013,Air,741,4446,9
2025-02-22,R011,SKU003,Air,827,13232,7
2025-01-11,R007,SKU017,Truck,485,9215,7
2025-03-09,R020,SKU003,Air,462,3696,3
2025-03-31,R020,SKU005,Air,422,5908,9
2025-03-16,R020,SKU001,Truck,776,6208,8
2025-01-31,R004,SKU010,Truck,211,1899,7
2025-01-25,R011,SKU003,Rail,951,9510,4
2025-04-20,R002,SKU013,Air,105,1260,1
2025-03-07,R013,SKU004,Rail,541,8656,1
2025-02-07,R016,SKU011,Rail,820,12300,9
2025-03-12,R010,SKU004,Truck,958,7664,6
2025-03-29,R015,SKU011,Truck,725,7250,2
2025-02-03,R003,SKU006,Air,170,2210,5
2025-03-14,R015,SKU007,Rail,347,5205,7
2025-02-27,R014,SKU002,Truck,135,1755,1
2025-03-07,R012,SKU007,Rail,887,5322,5
2025-01-22,R007,SKU016,Air,382,1910,2
2025-04-24,R003,SKU017,Rail,125,1875,9
2025-01-19,R002,SKU019,Truck,145,870,7
2025-01-04,R014,SKU014,Truck,398,2786,2
2025-02-17,R011,SKU006,Truck,428,7276,4
2025-04-08,R019,SKU019,Air,186,2604,4
2025-01-22,R009,SKU013,Rail,459,5508,9
2025-03-27,R018,SKU013,Truck,875,6125,3
2025-02-18,R007,SKU020,Air,216,2160,1
2025-04-20,R009,SKU011,Rail,231,3465,8
2025-02-19,R014,SKU017,Air,482,8676,7
2025-04-05,R008,SKU008,Air,950,18050,7
2025-02-14,R014,SKU015,Truck,134,2546,4
2025-01-04,R014,SKU009,Truck,482,2410,1
2025-03-09,R008,SKU020,Rail,470,8460,4
2025-04-30,R002,SKU014,Truck,846,13536,2
2025-02-07,R009,SKU009,Rail,533,7462,9
2025-03-26,R020,SKU008,Truck,578,5202,3
2025-01-07,R004,SKU020,Rail,474,7584,9
2025-01-29,R005,SKU011,Truck,110,1320,4
2025-02-13,R010,SKU016,Air,810,12960,8
2025-02-25,R013,SKU014,Rail,495,5940,4
2025-01-14,R006,SKU005,Truck,346,5882,2
2025-03-27,R002,SKU013,Air,352,4224,8
2025-01-21,R010,SKU012,Truck,565,7345,8
2025-02-05,R018,SKU002,Rail,287,4305,8
2025-02-23,R012,SKU017,Truck,651,5208,3
2025-04-16,R014,SKU011,Air,971,8739,1
2025-02-13,R006,SKU016,Rail,896,17024,6
2025-04-29,R006,SKU001,Truck,124,1488,4
2025-03-31,R020,SKU020,Rail,698,11866,4
2025-01-09,R008,SKU001,Rail,137,1233,1
2025-02-02,R016,SKU006,Truck,643,9645,3
2025-02-16,R006,SKU002,Truck,102,816,2
2025-01-04,R002,SKU008,Rail,194,1552,7
2025-02-17,R019,SKU002,Rail,339,4407,6
2025-01-06,R001,SKU008,Rail,323,5814,1
2025-04-02,R016,SKU015,Air,567,10206,4
2025-01-22,R019,SKU008,Air,775,3875,3
2025-03-13,R019,SKU013,Truck,590,10030,9
2025-02-03,R003,SKU008,Truck,271,2981,4
2025-03-05,R004,SKU002,Air,67,670,3
2025-01-14,R014,SKU019,Air,148,2664,2
2025-03-02,R003,SKU002,Rail,398,3980,4
2025-03-06,R016,SKU003,Air,267,4539,3
2025-01-04,R002,SKU001,Air,379,2653,5
2025-01-28,R012,SKU017,Truck,51,867,4
2025-04-21,R011,SKU017,Truck,364,4732,6
2025-03-07,R007,SKU010,Rail,783,7830,6
2025-03-29,R010,SKU019,Rail,159,2067,5
2025-03-02,R013,SKU007,Rail,812,8120,1
2025-01-28,R007,SKU011,Truck,451,3608,5
2025-04-01,R009,SKU018,Rail,707,4242,2
2025-04-27,R007,SKU014,Truck,175,2800,9
2025-01-27,R001,SKU012,Truck,346,4498,1
2025-03-03,R005,SKU001,Truck,120,960,1
2025-03-11,R007,SKU003,Rail,738,13284,4
2025-02-27,R009,SKU012,Air,555,9990,6
2025-03-07,R009,SKU006,Air,881,4405,5
2025-01-13,R013,SKU015,Air,979,11748,9
2025-03-31,R004,SKU008,Truck,864,13824,6
2025-02-06,R009,SKU010,Air,176,1408,1
2025-04-04,R011,SKU011,Truck,744,6696,7
2025-02-26,R003,SKU019,Air,930,7440,7
2025-03-20,R009,SKU013,Rail,620,3720,9
2025-03-03,R020,SKU006,Truck,661,7932,6
2025-04-29,R004,SKU001,Rail,269,4573,2
2025-01-23,R018,SKU003,Rail,548,7672,2
2025-01-14,R005,SKU019,Rail,737,10318,5
2025-03-19,R010,SKU007,Air,452,6780,3
2025-02-08,R006,SKU014,Rail,549,8235,4
2025-04-04,R018,SKU015,Air,263,3682,3
2025-04-28,R003,SKU015,Air,50,950,5
2025-01-18,R009,SKU018,Rail,92,552,6
2025-01-27,R017,SKU017,Truck,773,12368,3
2025-03-28,R003,SKU012,Rail,661,9254,6
2025-01-28,R020,SKU005,Air,487,5357,2
2025-01-06,R010,SKU019,Rail,499,4491,8
2025-01-25,R009,SKU013,Rail,58,1102,8
2025-01-07,R006,SKU016,Truck,621,10557,3
2025-02-09,R015,SKU019,Air,378,4914,9
2025-03-25,R002,SKU009,Truck,209,2508,6
2025-03-16,R019,SKU009,Rail,622,6842,5
2025-04-03,R006,SKU010,Truck,277,1385,4
2025-01-26,R003,SKU003,Rail,530,7950,6
2025-01-02,R001,SKU013,Air,857,16283,3
2025-01-30,R002,SKU006,Truck,785,10205,7
2025-03-25,R009,SKU003,Truck,247,3458,5
2025-01-09,R016,SKU001,Rail,161,1288,4
2025-01-03,R008,SKU014,Air,287,3444,5
2025-02-11,R008,SKU017,Rail,164,1312,7
2025-02-26,R020,SKU004,Rail,906,7248,8
2025-02-04,R014,SKU018,Rail,558,4464,7
2025-01-14,R009,SKU007,Rail,723,5784,3
2025-03-17,R016,SKU019,Air,61,854,6
2025-04-09,R007,SKU008,Truck,943,6601,5
2025-01-22,R016,SKU009,Air,390,5070,4
2025-02-16,R009,SKU018,Air,845,5915,6
2025-04-06,R003,SKU009,Truck,436,3052,4
2025-03-18,R002,SKU017,Rail,769,3845,3
2025-01-16,R008,SKU006,Truck,57,570,1
2025-02-20,R006,SKU002,Rail,581,4648,9
2025-03-06,R020,SKU002,Air,961,12493,5
2025-04-06,R011,SKU020,Rail,683,11611,3
2025-02-26,R016,SKU002,Air,468,8892,3
2025-04-01,R004,SKU019,Truck,455,4095,9
2025-04-13,R018,SKU013,Air,317,4438,1
2025-04-12,R003,SKU011,Rail,231,2772,4
2025-01-12,R002,SKU003,Rail,852,14484,4
2025-01-09,R014,SKU017,Air,665,9310,4
2025-02-02,R013,SKU010,Rail,950,9500,1
2025-01-05,R008,SKU015,Rail,650,3900,4
2025-01-26,R020,SKU020,Air,409,6953,8
2025-03-25,R004,SKU013,Rail,944,12272,5
2025-03-23,R014,SKU013,Truck,314,4710,1
2025-04-15,R001,SKU007,Rail,560,6720,1
2025-02-28,R001,SKU003,Truck,912,7296,3
2025-02-09,R007,SKU012,Truck,264,1848,5
2025-01-12,R009,SKU008,Air,683,10245,7
2025-02-07,R005,SKU005,Air,924,7392,7
2025-04-23,R017,SKU019,Air,830,9130,2
2025-01-23,R020,SKU016,Truck,209,1881,1
2025-01-28,R013,SKU020,Air,69,1104,3
2025-02-20,R005,SKU015,Air,483,6762,9
2025-04-25,R015,SKU020,Rail,217,2387,3
2025-03-04,R005,SKU011,Truck,461,4610,6
2025-02-13,R004,SKU015,Rail,93,1023,5
2025-01-23,R005,SKU003,Truck,770,7700,4
2025-01-02,R015,SKU019,Air,756,13608,1
2025-01-23,R007,SKU019,Rail,273,3822,9
2025-03-02,R015,SKU016,Truck,135,1620,1
2025-03-29,R012,SKU008,Air,631,11358,6
2025-01-07,R010,SKU003,Truck,110,1430,6
2025-02-06,R018,SKU015,Truck,475,3800,4
2025-01-22,R012,SKU004,Truck,845,5070,5
2025-04-04,R019,SKU016,Rail,608,4256,8
2025-02-25,R011,SKU018,Truck,379,6443,7
2025-04-01,R018,SKU001,Rail,262,1834,6
2025-01-25,R007,SKU010,Rail,806,4030,1
2025-04-07,R007,SKU019,Air,94,1222,6
2025-01-07,R011,SKU014,Air,636,7632,6
2025-01-03,R018,SKU012,Truck,220,2420,9
2025-01-04,R006,SKU004,Rail,491,2455,3
2025-01-28,R011,SKU014,Truck,947,12311,1
2025-04-06,R017,SKU019,Rail,514,7710,7
2025-03-06,R003,SKU016,Air,885,7080,7
2025-03-04,R015,SKU005,Air,937,6559,8
2025-02-12,R009,SKU011,Rail,330,4290,1
2025-01-30,R008,SKU009,Truck,144,864,3
2025-04-29,R002,SKU003,Truck,384,2304,1
2025-03-31,R001,SKU011,Rail,287,2583,8
2025-04-09,R001,SKU019,Rail,225,3150,6
2025-02-06,R010,SKU007,Truck,740,11100,4
2025-04-21,R020,SKU006,Air,463,6482,3
2025-04-14,R019,SKU013,Truck,430,6020,5
2025-01-18,R015,SKU009,Truck,911,7288,7
2025-02-23,R008,SKU009,Truck,725,8700,6
2025-03-30,R006,SKU017,Rail,219,1314,3
2025-04-11,R005,SKU016,Truck,367,5872,2
2025-01-16,R007,SKU009,Truck,245,2695,2
2025-04-02,R015,SKU005,Air,211,4009,3
2025-01-05,R008,SKU016,Air,916,8244,8
2025-03-10,R002,SKU014,Rail,899,4495,6
2025-02-18,R019,SKU017,Rail,463,5093,2
2025-03-10,R001,SKU012,Truck,153,2142,3
2025-03-04,R013,SKU006,Truck,719,4314,5
2025-02-07,R007,SKU002,Rail,590,10620,4
2025-04-16,R008,SKU002,Rail,147,2499,9
2025-04-10,R014,SKU007,Truck,850,16150,1
2025-03-31,R006,SKU019,Air,498,7968,4
2025-04-24,R018,SKU002,Rail,507,5577,7
2025-01-06,R016,SKU002,Truck,688,11696,6
2025-03-27,R004,SKU001,Truck,638,10208,3
2025-04-22,R018,SKU011,Rail,775,3875,4
2025-01-09,R008,SKU003,Truck,387,3483,6
2025-04-11,R016,SKU005,Truck,534,8544,7
2025-01-03,R020,SKU008,Rail,758,7580,9
2025-03-27,R006,SKU006,Air,76,1292,1
2025-02-02,R002,SKU010,Truck,130,910,3
2025-02-05,R013,SKU006,Truck,235,2585,9
2025-02-25,R006,SKU015,Truck,197,2955,6
2025-03-12,R017,SKU018,Rail,587,7044,8
2025-02-28,R009,SKU007,Air,977,4885,9
2025-02-18,R017,SKU012,Truck,990,16830,5
2025-02-19,R018,SKU015,Truck,824,8240,5
2025-03-24,R011,SKU009,Air,664,4648,6
2025-02-20,R008,SKU016,Air,230,1610,8
2025-01-10,R016,SKU009,Air,135,2565,4
2025-01-10,R015,SKU020,Air,700,5600,4
2025-01-17,R019,SKU001,Truck,643,3215,7
2025-04-16,R004,SKU009,Air,976,6832,2
2025-03-08,R005,SKU008,Air,588,2940,2
2025-03-29,R007,SKU014,Truck,810,14580,6
2025-02-07,R001,SKU007,Air,538,2690,8
2025-01-26,R010,SKU018,Air,268,4556,7
2025-02-06,R013,SKU008,Air,491,5401,8
2025-03-23,R011,SKU009,Rail,967,4835,7
2025-03-07,R018,SKU015,Truck,526,5260,1
2025-04-22,R014,SKU012,Truck,818,14724,7
2025-04-18,R009,SKU017,Air,912,14592,2
2025-04-28,R002,SKU015,Truck,870,11310,4
2025-01-08,R017,SKU007,Rail,151,2114,8
2025-01-22,R013,SKU008,Rail,153,1377,9
2025-03-01,R002,SKU020,Air,981,6867,7
2025-04-15,R003,SKU006,Rail,414,7866,9
2025-03-05,R015,SKU001,Truck,687,11679,5
2025-04-08,R017,SKU005,Truck,364,6552,4
2025-04-21,R016,SKU015,Truck,753,13554,2
2025-03-26,R005,SKU010,Air,229,3435,2
2025-03-02,R003,SKU007,Truck,730,8030,4
2025-03-07,R015,SKU012,Rail,808,9696,3
2025-01-27,R001,SKU014,Air,777,8547,6
2025-01-27,R015,SKU015,Air,213,2556,1
2025-02-14,R001,SKU002,Rail,758,12886,6
2025-02-19,R013,SKU001,Rail,997,16949,9
2025-04-02,R003,SKU019,Air,721,13699,4
2025-03-12,R014,SKU010,Rail,658,9212,1
2025-03-11,R002,SKU004,Truck,568,6816,7
2025-03-31,R010,SKU001,Rail,313,4069,8
2025-03-11,R016,SKU008,Truck,393,4323,8
2025-04-14,R009,SKU010,Air,699,3495,9
2025-02-15,R003,SKU002,Air,133,1596,9
2025-03-24,R018,SKU018,Air,90,1440,8
2025-01-18,R004,SKU008,Rail,102,918,7
2025-02-25,R018,SKU020,Truck,313,1565,6
2025-03-05,R002,SKU018,Rail,567,5670,9
2025-02-15,R018,SKU003,Rail,630,6300,9
2025-04-22,R009,SKU018,Truck,654,6540,1
2025-04-17,R008,SKU008,Truck,366,4392,5
2025-04-24,R012,SKU009,Air,359,2513,1
2025-04-05,R020,SKU020,Truck,878,8780,8
2025-02-26,R017,SKU013,Air,792,14256,9
2025-03-21,R016,SKU017,Rail,721,12978,6
2025-04-26,R005,SKU015,Rail,866,4330,7
2025-03-05,R005,SKU019,Rail,58,464,7
2025-01-13,R004,SKU008,Rail,844,11816,4
2025-04-16,R008,SKU013,Truck,742,6678,3
2025-03-18,R016,SKU002,Rail,994,14910,3
2025-03-21,R007,SKU009,Rail,124,1488,8
2025-02-24,R016,SKU015,Rail,432,3456,1
2025-04-13,R018,SKU011,Rail,266,2394,5
2025-02-01,R017,SKU020,Truck,319,4147,7
2025-04-19,R020,SKU016,Truck,698,6282,2
2025-03-27,R011,SKU005,Rail,333,3996,2
2025-02-22,R008,SKU010,Rail,331,4965,9
2025-03-12,R007,SKU012,Truck,420,7980,3
2025-02-14,R002,SKU007,Rail,911,17309,3
2025-04-12,R004,SKU014,Air,630,11970,6
2025-03-24,R020,SKU018,Rail,597,9552,8
2025-02-26,R007,SKU014,Rail,427,2562,5
2025-03-25,R020,SKU004,Air,468,2808,5
2025-04-12,R008,SKU014,Air,368,6992,3
2025-03-03,R020,SKU015,Air,133,2394,7
2025-01-04,R008,SKU010,Truck,913,5478,9
2025-03-04,R005,SKU017,Air,539,8085,5
2025-04-10,R005,SKU019,Truck,949,4745,3
